'ID','SHOP_KEY','ZONE_KEY','VISITOR_ID','DATE_ID','TIME_ID','ZONE_ENTRY_ID','ZONE_EXIT_ID','SHOP_ENTRY_ID','SHOP_EXIT_ID'
3068,'','Z5_5',93,164,63506,63506,63686,'',''
3069,'2_1','Z1_1',93,164,63686,63686,63866,63686,63866
3070,'','Z4_4',93,164,63866,63866,64046,'',''
3071,'6_2','Z2_2',93,164,64046,64046,64226,64046,64226
3072,'11_4','Z4_4',93,164,64226,64226,64406,64226,64406
3073,'','Z6_6',93,164,64406,64406,64586,'',''
3074,'','Z2_2',93,164,64586,64586,64766,'',''
3075,'3_1','Z1_1',93,164,64766,64766,'',64766,64946
3076,'2_1','Z1_1',93,164,64946,64766,65125,64946,65125
3077,'11_4','Z4_4',93,164,65125,65125,65305,65125,65305
3078,'6_2','Z2_2',93,164,65305,65305,65485,65305,65485
3079,'11_4','Z4_4',93,164,65485,65485,65665,65485,65665
3080,'4_3','Z3_3',93,164,65665,65665,65845,65665,65845
3081,'1_6','Z6_6',93,164,65845,65845,66025,65845,66025
3082,'','Z3_3',93,164,66025,66025,66205,'',''
3083,'1_6','Z6_6',93,164,66205,66205,66385,66205,66385
3084,'','Z2_2',93,164,66385,66385,66565,'',''
3085,'2_1','Z1_1',93,164,66565,66565,66745,66565,66745
3086,'','Z5_5',93,164,66745,66745,66925,'',''
3087,'','Z6_6',93,164,66925,66925,67105,'',''
3088,'','Z3_3',93,164,67105,67105,67285,'',''
3089,'2_1','Z1_1',93,164,67285,67285,'',67285,''
3090,'2_1','Z1_1',93,164,67465,67285,'',67285,67644
3091,'3_1','Z1_1',93,164,67644,67285,67824,67644,67824
3092,'10_2','Z2_2',93,164,67824,67824,68004,67824,68004
3093,'4_3','Z3_3',93,164,68004,68004,68184,68004,68184
3094,'','Z5_5',93,164,68184,68184,68364,'',''
3095,'','Z4_4',93,164,68364,68364,68544,'',''
3096,'1_6','Z6_6',93,164,68544,68544,'',68544,68724
3097,'','Z6_6',93,164,68724,68544,68904,'',''
3098,'5_3','Z3_3',93,164,68904,68904,69084,68904,69084
3099,'3_1','Z1_1',93,164,69084,69084,69264,69084,69264
3100,'10_2','Z2_2',93,164,69264,69264,69444,69264,69444
3101,'','Z6_6',93,164,69444,69444,69624,'',''
3102,'','Z3_3',93,164,69624,69624,69804,'',''
1,'','Z6_6',25,166,73114,71642,73296,'',''
2,'','Z5_5',25,166,73296,73296,73478,'',''
1591,'','Z5_5',71,169,37444,37444,'','',''
1592,'','Z5_5',71,169,37624,37444,37805,'',''
1593,'','Z6_6',71,169,37805,37805,37985,'',''
1594,'','Z4_4',71,169,37985,37985,38166,'',''
1595,'','Z2_2',71,169,38166,38166,38346,'',''
4,'','Z5_5',18,178,54353,54353,54532,'',''
5,'2_1','Z1_1',18,178,54532,54532,'',54532,''
6,'2_1','Z1_1',18,178,54712,54532,54892,54532,54892
7,'10_2','Z2_2',18,178,54892,54892,55071,54892,55071
8,'','Z5_5',18,178,55071,55071,55251,'',''
9,'','Z6_6',18,178,55251,55251,55431,'',''
10,'8_4','Z4_4',18,178,55431,55431,55610,55431,55610
11,'2_1','Z1_1',18,178,55610,55610,55790,55610,55790
12,'','Z3_3',18,178,55790,55790,55970,'',''
4162,'','Z5_5',11,180,65424,65424,65603,'',65603
4163,'10_2','Z2_2',11,180,65603,65603,65782,65603,65782
4164,'','Z5_5',11,180,65782,65782,65961,'',''
4165,'11_4','Z4_4',11,180,65961,65961,66141,65961,66141
4166,'4_3','Z3_3',11,180,66141,66141,66320,66141,66320
4167,'','Z1_1',11,180,66320,66320,66320,66320,66320
222,'','Z5_5',55,181,52718,52718,'','',''
223,'','Z5_5',55,181,52897,52718,'','',''
224,'','Z5_5',55,181,53077,52718,53257,'',''
225,'1_6','Z6_6',55,181,53257,53257,53437,53257,53437
226,'6_2','Z2_2',55,181,53437,53437,53617,53437,53617
227,'','Z3_3',55,181,53617,53617,53797,'',''
228,'1_6','Z6_6',55,181,53797,53797,'',53797,53977
229,'','Z6_6',55,181,53977,53797,54157,'',''
230,'4_3','Z3_3',55,181,54157,54157,54337,54157,54337
231,'','Z6_6',55,181,54337,54337,'','',''
232,'','Z6_6',55,181,54517,54337,54697,'',''
233,'4_3','Z3_3',55,181,54697,54697,'',54697,''
234,'4_3','Z3_3',55,181,54877,54697,55057,54697,55057
235,'3_1','Z1_1',55,181,55057,55057,55237,55057,55237
236,'','Z3_3',55,181,55237,55237,55417,'',''
237,'11_4','Z4_4',55,181,55417,55417,55597,55417,55597
238,'2_1','Z1_1',55,181,55597,55597,55777,55597,55777
239,'','Z2_2',55,181,55777,55777,55957,'',''
240,'2_1','Z1_1',55,181,55957,55957,56137,55957,56137
241,'','Z4_4',55,181,56137,56137,'','',''
242,'11_4','Z4_4',55,181,56317,56137,56497,56317,56497
243,'2_1','Z1_1',55,181,56497,56497,56677,56497,56677
244,'','Z5_5',55,181,56677,56677,56857,'',''
245,'9_4','Z4_4',55,181,56857,56857,'',56857,57037
246,'','Z4_4',55,181,57037,56857,57217,'',''
247,'','Z5_5',55,181,57217,57217,57397,'',''
248,'2_1','Z1_1',55,181,57397,57397,57577,57397,57577
249,'','Z6_6',55,181,57577,57577,57757,'',''
250,'','Z3_3',55,181,57757,57757,57937,'',''
251,'9_4','Z4_4',55,181,57937,57937,58117,57937,58117
252,'2_1','Z1_1',55,181,58117,58117,58297,58117,58297
253,'','Z3_3',55,181,58297,58297,58477,'',''
254,'3_1','Z1_1',55,181,58477,58477,58657,58477,58657
255,'9_4','Z4_4',55,181,58657,58657,58837,58657,58837
256,'','Z5_5',55,181,58837,58837,59017,'',''
257,'','Z3_3',55,181,59017,59017,59197,'',''
258,'','Z2_2',55,181,59197,59197,59377,'',''
259,'5_3','Z3_3',55,181,59377,59377,59557,59377,59557
260,'','Z5_5',55,181,59557,59557,59737,'',''
261,'11_4','Z4_4',55,181,59737,59737,59917,59737,59917
262,'1_6','Z6_6',55,181,59917,59917,60097,59917,60097
263,'10_2','Z2_2',55,181,60097,60097,60277,60097,60277
264,'8_4','Z4_4',55,181,60277,60277,'',60277,''
265,'8_4','Z4_4',55,181,60457,60277,60637,60277,60637
266,'3_1','Z1_1',55,181,60637,60637,60817,60637,60817
267,'','Z3_3',55,181,60817,60817,60997,'',''
268,'11_4','Z4_4',55,181,60997,60997,61177,60997,61177
269,'','Z6_6',55,181,61177,61177,61357,'',''
270,'8_4','Z4_4',55,181,61357,61357,61537,61357,61537
271,'','Z5_5',55,181,61537,61537,61717,'',''
272,'','Z3_3',55,181,61717,61717,61897,'',''
273,'11_4','Z4_4',55,181,61897,61897,62077,61897,62077
274,'10_2','Z2_2',55,181,62077,62077,62257,62077,62257
275,'2_1','Z1_1',55,181,62257,62257,62437,62257,62437
276,'','Z3_3',55,181,62437,62437,62617,'',''
277,'11_4','Z4_4',55,181,62617,62617,'',62617,62797
278,'','Z4_4',55,181,62797,62617,'','',''
279,'11_4','Z4_4',55,181,62977,62617,63157,62977,63157
280,'10_2','Z2_2',55,181,63157,63157,63337,63157,63337
281,'8_4','Z4_4',55,181,63337,63337,63516,63337,63516
282,'2_1','Z1_1',55,181,63516,63516,63696,63516,63696
283,'10_2','Z2_2',55,181,63696,63696,63876,63696,63876
284,'','Z6_6',55,181,63876,63876,64056,'',''
285,'4_3','Z3_3',55,181,64056,64056,64236,64056,64236
286,'3_1','Z1_1',55,181,64236,64236,'',64236,64416
287,'','Z1_1',55,181,64416,64236,64596,'',''
288,'10_2','Z2_2',55,181,64596,64596,64776,64596,64776
289,'','Z4_4',55,181,64776,64776,64956,'',''
290,'','Z3_3',55,181,64956,64956,65136,'',''
291,'','Z5_5',55,181,65136,65136,65316,'',''
292,'10_2','Z2_2',55,181,65316,65316,65496,65316,65496
293,'2_1','Z1_1',55,181,65496,65496,65676,65496,65676
294,'','Z6_6',55,181,65676,65676,'','',''
295,'','Z6_6',55,181,65856,65676,66036,'',''
296,'11_4','Z4_4',55,181,66036,66036,66216,66036,66216
297,'3_1','Z1_1',55,181,66216,66216,66396,66216,66396
298,'9_4','Z4_4',55,181,66396,66396,'',66396,66576
299,'11_4','Z4_4',55,181,66576,66396,'',66576,66756
300,'','Z4_4',55,181,66756,66396,66936,'',''
301,'2_1','Z1_1',55,181,66936,66936,67116,66936,67116
302,'','Z4_4',55,181,67116,67116,'','',''
303,'9_4','Z4_4',55,181,67296,67116,67476,67296,67476
304,'2_1','Z1_1',55,181,67476,67476,67656,67476,67656
305,'11_4','Z4_4',55,181,67656,67656,67836,67656,67836
306,'1_6','Z6_6',55,181,67836,67836,68016,67836,68016
307,'11_4','Z4_4',55,181,68016,68016,68196,68016,68196
308,'3_1','Z1_1',55,181,68196,68196,68376,68196,68376
309,'11_4','Z4_4',55,181,68376,68376,'',68376,68556
310,'8_4','Z4_4',55,181,68556,68376,68736,68556,68736
311,'','Z2_2',55,181,68736,68736,68916,'',''
312,'8_4','Z4_4',55,181,68916,68916,69096,68916,69096
313,'7_2','Z2_2',55,181,69096,69096,'',69096,69276
314,'6_2','Z2_2',55,181,69276,69096,69456,69276,69456
315,'8_4','Z4_4',55,181,69456,69456,'',69456,69636
316,'11_4','Z4_4',55,181,69636,69456,'',69636,69816
317,'','Z4_4',55,181,69816,69456,69996,'',''
318,'3_1','Z1_1',55,181,69996,69996,70176,69996,70176
319,'11_4','Z4_4',55,181,70176,70176,70356,70176,70356
320,'4_3','Z3_3',55,181,70356,70356,70536,70356,70536
321,'2_1','Z1_1',55,181,70536,70536,70716,70536,70716
322,'7_2','Z2_2',55,181,70716,70716,'',70716,70896
323,'10_2','Z2_2',55,181,70896,70716,71076,70896,71076
324,'1_6','Z6_6',55,181,71076,71076,'',71076,71256
325,'','Z6_6',55,181,71256,71076,71436,'',''
326,'10_2','Z2_2',55,181,71436,71436,71616,71436,71616
327,'11_4','Z4_4',55,181,71616,71616,71796,71616,71796
328,'','Z6_6',55,181,71796,71796,71976,'',''
329,'','Z1_1',55,181,71976,71976,72156,'',''
330,'1_6','Z6_6',55,181,72156,72156,72336,72156,72336
331,'11_4','Z4_4',55,181,72336,72336,72516,72336,72516
332,'','Z5_5',55,181,72516,72516,'','',''
333,'','Z5_5',55,181,72696,72516,72876,'',''
334,'','Z2_2',55,181,72876,72876,'','',''
335,'10_2','Z2_2',55,181,73056,72876,73236,73056,73236
336,'9_4','Z4_4',55,181,73236,73236,73416,73236,73416
337,'','Z5_5',55,181,73416,73416,73596,'',''
338,'','Z2_2',55,181,73596,73596,73776,'',''
339,'1_6','Z6_6',55,181,73776,73776,73956,73776,73956
340,'2_1','Z1_1',55,181,73956,73956,74136,73956,74136
341,'','Z2_2',55,181,74136,74136,74136,74136,74136
3612,'','Z4_4',86,190,54071,54071,54250,'',54250
3613,'','Z5_5',86,190,54250,54250,54429,'',''
3614,'3_1','Z1_1',86,190,54429,54429,54609,54429,54609
3615,'','Z5_5',86,190,54609,54609,54788,'',''
3616,'4_3','Z3_3',86,190,54788,54788,54968,54788,54968
3617,'','Z5_5',86,190,54968,54968,55147,'',''
3618,'11_4','Z4_4',86,190,55147,55147,55326,55147,55326
3619,'3_1','Z1_1',86,190,55326,55326,'',55326,55506
3620,'','Z1_1',86,190,55506,55326,55685,'',''
3621,'','Z3_3',86,190,55685,55685,55865,'',''
3622,'11_4','Z4_4',86,190,55865,55865,56044,55865,56044
2156,'','Z6_6',80,193,37579,37579,37759,'',37759
2157,'','Z5_5',80,193,37759,37759,37939,'',''
2158,'11_4','Z4_4',80,193,37939,37939,'',37939,38119
2159,'','Z4_4',80,193,38119,37939,38299,'',''
2160,'','Z6_6',80,193,38299,38299,38479,'',''
2161,'4_3','Z3_3',80,193,38479,38479,38659,38479,38659
2162,'2_1','Z1_1',80,193,38659,38659,'',38659,38839
2163,'','Z1_1',80,193,38839,38659,39019,'',''
2164,'11_4','Z4_4',80,193,39019,39019,39199,39019,39199
2165,'','Z6_6',80,193,39199,39199,39379,'',''
2166,'10_2','Z2_2',80,193,39379,39379,39559,39379,39559
2167,'','Z1_1',80,193,39559,39559,39739,'',''
2168,'','Z5_5',80,193,39739,39739,39919,'',''
2169,'','Z4_4',80,193,39919,39919,40099,'',''
2170,'4_3','Z3_3',80,193,40099,40099,40279,40099,40279
2171,'','Z2_2',80,193,40279,40279,40459,'',''
2172,'1_6','Z6_6',80,193,40459,40459,40639,40459,40639
2173,'','Z4_4',80,193,40639,40639,40819,'',''
2174,'4_3','Z3_3',80,193,40819,40819,40999,40819,40999
2175,'9_4','Z4_4',80,193,40999,40999,41179,40999,41179
2176,'','Z2_2',80,193,41179,41179,'','',''
2177,'','Z2_2',80,193,41359,41179,41539,'',''
2178,'','Z6_6',80,193,41539,41539,41719,'',''
2179,'10_2','Z2_2',80,193,41719,41719,41899,41719,41899
2180,'11_4','Z4_4',80,193,41899,41899,'',41899,42079
2181,'','Z4_4',80,193,42079,41899,42259,'',''
2182,'','Z5_5',80,193,42259,42259,42439,'',''
2183,'10_2','Z2_2',80,193,42439,42439,'',42439,''
2184,'10_2','Z2_2',80,193,42619,42439,42799,42439,42799
2185,'','Z1_1',80,193,42799,42799,42979,'',''
2186,'11_4','Z4_4',80,193,42979,42979,43159,42979,43159
2187,'1_6','Z6_6',80,193,43159,43159,43339,43159,43339
2188,'10_2','Z2_2',80,193,43339,43339,43519,43339,43519
2189,'','Z3_3',80,193,43519,43519,'','',''
2190,'','Z3_3',80,193,43699,43519,43879,'',''
2191,'','Z2_2',80,193,43879,43879,44059,'',''
2192,'4_3','Z3_3',80,193,44059,44059,44239,44059,44239
2193,'','Z6_6',80,193,44239,44239,44419,'',''
2194,'2_1','Z1_1',80,193,44419,44419,44599,44419,44599
2195,'7_2','Z2_2',80,193,44599,44599,44779,44599,44779
2196,'','Z6_6',80,193,44779,44779,44959,'',''
2197,'','Z2_2',80,193,44959,44959,45139,'',''
2198,'','Z3_3',80,193,45139,45139,45319,'',''
2199,'11_4','Z4_4',80,193,45319,45319,'',45319,''
2200,'11_4','Z4_4',80,193,45499,45319,'',45319,''
2201,'11_4','Z4_4',80,193,45679,45319,45859,45319,45859
2202,'1_6','Z6_6',80,193,45859,45859,'',45859,46039
2203,'','Z6_6',80,193,46039,45859,46219,'',''
2204,'6_2','Z2_2',80,193,46219,46219,46399,46219,46399
2205,'11_4','Z4_4',80,193,46399,46399,'',46399,''
2206,'11_4','Z4_4',80,193,46579,46399,46759,46399,46759
2207,'','Z1_1',80,193,46759,46759,46939,'',''
2208,'','Z5_5',80,193,46939,46939,47119,'',''
2209,'10_2','Z2_2',80,193,47119,47119,47299,47119,47299
2210,'','Z6_6',80,193,47299,47299,'','',''
2211,'','Z6_6',80,193,47479,47299,47659,'',''
2212,'7_2','Z2_2',80,193,47659,47659,47839,47659,47839
2213,'8_4','Z4_4',80,193,47839,47839,48019,47839,48019
2214,'10_2','Z2_2',80,193,48019,48019,48199,48019,48199
2215,'3_1','Z1_1',80,193,48199,48199,'',48199,''
2216,'3_1','Z1_1',80,193,48379,48199,48559,48199,48559
2217,'10_2','Z2_2',80,193,48559,48559,'',48559,''
2218,'10_2','Z2_2',80,193,48739,48559,48919,48559,48919
169,'','Z5_5',50,193,48895,48895,49075,'',''
2219,'11_4','Z4_4',80,193,48919,48919,49099,48919,49099
170,'1_6','Z6_6',50,193,49075,49075,'',49075,''
2220,'','Z3_3',80,193,49099,49099,'','',''
171,'1_6','Z6_6',50,193,49255,49075,'',49075,49435
2221,'4_3','Z3_3',80,193,49279,49099,'',49279,49459
172,'','Z6_6',50,193,49435,49075,'','',''
2222,'','Z3_3',80,193,49459,49099,49639,'',''
173,'1_6','Z6_6',50,193,49615,49075,49795,49615,49795
2223,'2_1','Z1_1',80,193,49639,49639,49819,49639,49819
174,'6_2','Z2_2',50,193,49795,49795,49975,49795,49975
2224,'','Z4_4',80,193,49819,49819,49999,'',''
175,'8_4','Z4_4',50,193,49975,49975,50155,49975,50155
2225,'2_1','Z1_1',80,193,49999,49999,50179,49999,50179
176,'1_6','Z6_6',50,193,50155,50155,'',50155,''
2226,'10_2','Z2_2',80,193,50179,50179,50359,50179,50359
177,'1_6','Z6_6',50,193,50336,50155,50516,50155,50516
2227,'','Z6_6',80,193,50359,50359,50539,'',''
178,'7_2','Z2_2',50,193,50516,50516,'',50516,50696
2228,'2_1','Z1_1',80,193,50539,50539,50719,50539,50719
179,'','Z2_2',50,193,50696,50516,50876,'',''
2229,'','Z6_6',80,193,50719,50719,50899,'',''
180,'11_4','Z4_4',50,193,50876,50876,51056,50876,51056
2230,'5_3','Z3_3',80,193,50899,50899,'',50899,''
181,'','Z3_3',50,193,51056,51056,51236,'',''
2231,'5_3','Z3_3',80,193,51079,50899,51259,50899,51259
182,'','Z2_2',50,193,51236,51236,51416,'',''
2232,'','Z5_5',80,193,51259,51259,51439,'',''
183,'','Z6_6',50,193,51416,51416,51596,'',''
2233,'','Z4_4',80,193,51439,51439,51619,'',''
184,'','Z5_5',50,193,51596,51596,51777,'',''
2234,'6_2','Z2_2',80,193,51619,51619,'',51619,''
185,'10_2','Z2_2',50,193,51777,51777,'',51777,51957
2235,'6_2','Z2_2',80,193,51799,51619,51979,51619,51979
186,'6_2','Z2_2',50,193,51957,51777,52137,51957,52137
2236,'2_1','Z1_1',80,193,51979,51979,52159,51979,52159
187,'11_4','Z4_4',50,193,52137,52137,'',52137,''
2237,'10_2','Z2_2',80,193,52159,52159,52339,52159,52339
188,'11_4','Z4_4',50,193,52317,52137,52497,52137,52497
2238,'11_4','Z4_4',80,193,52339,52339,52519,52339,52519
189,'2_1','Z1_1',50,193,52497,52497,52677,52497,52677
2239,'','Z1_1',80,193,52519,52519,'','',''
190,'5_3','Z3_3',50,193,52677,52677,52857,52677,52857
2240,'2_1','Z1_1',80,193,52699,52519,52879,52699,52879
191,'','Z4_4',50,193,52857,52857,'','',''
2241,'1_6','Z6_6',80,193,52879,52879,53059,52879,53059
192,'11_4','Z4_4',50,193,53038,52857,53218,53038,53218
2242,'10_2','Z2_2',80,193,53059,53059,53239,53059,53239
193,'1_6','Z6_6',50,193,53218,53218,'',53218,53398
2243,'1_6','Z6_6',80,193,53239,53239,53419,53239,53419
194,'','Z6_6',50,193,53398,53218,'','',''
2244,'2_1','Z1_1',80,193,53419,53419,53599,53419,53599
195,'','Z6_6',50,193,53578,53218,53758,'',''
2245,'4_3','Z3_3',80,193,53599,53599,53779,53599,53779
196,'10_2','Z2_2',50,193,53758,53758,53938,53758,53938
2246,'','Z5_5',80,193,53779,53779,53959,'',''
197,'8_4','Z4_4',50,193,53938,53938,54118,53938,54118
2247,'10_2','Z2_2',80,193,53959,53959,54139,53959,54139
198,'','Z2_2',50,193,54118,54118,54298,'',''
2248,'5_3','Z3_3',80,193,54139,54139,54319,54139,54319
199,'11_4','Z4_4',50,193,54298,54298,54479,54298,54479
2249,'','Z2_2',80,193,54319,54319,54499,'',''
200,'3_1','Z1_1',50,193,54479,54479,54659,54479,54659
2250,'3_1','Z1_1',80,193,54499,54499,54679,54499,54679
201,'5_3','Z3_3',50,193,54659,54659,'',54659,54839
2251,'11_4','Z4_4',80,193,54679,54679,54859,54679,54859
202,'4_3','Z3_3',50,193,54839,54659,55019,54839,55019
2252,'','Z6_6',80,193,54859,54859,55039,'',''
203,'6_2','Z2_2',50,193,55019,55019,55199,55019,55199
2253,'','Z1_1',80,193,55039,55039,55219,'',''
204,'2_1','Z1_1',50,193,55199,55199,55379,55199,55379
2254,'8_4','Z4_4',80,193,55219,55219,55399,55219,55399
205,'','Z2_2',50,193,55379,55379,55559,'',''
2255,'','Z2_2',80,193,55399,55399,55579,'',''
206,'5_3','Z3_3',50,193,55559,55559,55740,55559,55740
2256,'1_6','Z6_6',80,193,55579,55579,55759,55579,55759
207,'','Z5_5',50,193,55740,55740,55920,'',''
2257,'11_4','Z4_4',80,193,55759,55759,'',55759,''
208,'7_2','Z2_2',50,193,55920,55920,'',55920,56100
2258,'11_4','Z4_4',80,193,55939,55759,56119,55759,56119
209,'10_2','Z2_2',50,193,56100,55920,56280,56100,56280
2259,'2_1','Z1_1',80,193,56119,56119,'',56119,56299
210,'4_3','Z3_3',50,193,56280,56280,56460,56280,56460
2260,'','Z1_1',80,193,56299,56119,56479,'',''
211,'1_6','Z6_6',50,193,56460,56460,56640,56460,56640
2261,'','Z5_5',80,193,56479,56479,56659,'',''
212,'3_1','Z1_1',50,193,56640,56640,56820,56640,56820
2262,'2_1','Z1_1',80,193,56659,56659,56839,56659,56839
213,'','Z4_4',50,193,56820,56820,'','',''
2263,'11_4','Z4_4',80,193,56839,56839,'',56839,57019
214,'11_4','Z4_4',50,193,57000,56820,'',57000,57181
2264,'','Z4_4',80,193,57019,56839,57199,'',''
215,'','Z4_4',50,193,57181,56820,57361,'',''
2265,'4_3','Z3_3',80,193,57199,57199,57379,57199,57379
216,'10_2','Z2_2',50,193,57361,57361,57541,57361,57541
2266,'','Z4_4',80,193,57379,57379,57559,'',''
217,'','Z5_5',50,193,57541,57541,57721,'',''
2267,'','Z2_2',80,193,57559,57559,57739,'',''
218,'10_2','Z2_2',50,193,57721,57721,57901,57721,57901
2268,'4_3','Z3_3',80,193,57739,57739,57919,57739,57919
219,'4_3','Z3_3',50,193,57901,57901,58081,57901,58081
2269,'10_2','Z2_2',80,193,57919,57919,'',57919,''
220,'10_2','Z2_2',50,193,58081,58081,58261,58081,58261
2270,'10_2','Z2_2',80,193,58099,57919,58279,57919,58279
2271,'8_4','Z4_4',80,193,58279,58279,58459,58279,58459
2272,'','Z1_1',80,193,58459,58459,58639,'',''
2273,'7_2','Z2_2',80,193,58639,58639,58819,58639,58819
2274,'2_1','Z1_1',80,193,58819,58819,58999,58819,58999
2275,'11_4','Z4_4',80,193,58999,58999,'',58999,59179
2276,'9_4','Z4_4',80,193,59179,58999,59359,59179,59359
2277,'3_1','Z1_1',80,193,59359,59359,'',59359,59539
2278,'','Z1_1',80,193,59539,59359,59719,'',''
2279,'4_3','Z3_3',80,193,59719,59719,59899,59719,59899
2280,'10_2','Z2_2',80,193,59899,59899,'',59899,''
2281,'10_2','Z2_2',80,193,60079,59899,'',59899,''
2282,'10_2','Z2_2',80,193,60259,59899,60439,59899,60439
2283,'1_6','Z6_6',80,193,60439,60439,'',60439,''
2284,'1_6','Z6_6',80,193,60619,60439,60799,60439,60799
2285,'9_4','Z4_4',80,193,60799,60799,60979,60799,60979
2286,'','Z6_6',80,193,60979,60979,61159,'',''
2287,'5_3','Z3_3',80,193,61159,61159,61339,61159,61339
2288,'1_6','Z6_6',80,193,61339,61339,61519,61339,61519
2289,'9_4','Z4_4',80,193,61519,61519,61699,61519,61699
2290,'','Z6_6',80,193,61699,61699,61879,'',''
2291,'11_4','Z4_4',80,193,61879,61879,62059,61879,62059
2292,'1_6','Z6_6',80,193,62059,62059,62239,62059,62239
2293,'11_4','Z4_4',80,193,62239,62239,62419,62239,62419
2294,'7_2','Z2_2',80,193,62419,62419,'',62419,62599
2295,'10_2','Z2_2',80,193,62599,62419,'',62599,''
2296,'10_2','Z2_2',80,193,62779,62419,'',62599,62959
2297,'7_2','Z2_2',80,193,62959,62419,63139,62959,63139
2298,'','Z3_3',80,193,63139,63139,63319,'',''
2299,'','Z6_6',80,193,63319,63319,63499,'',''
2300,'11_4','Z4_4',80,193,63499,63499,63679,63499,63679
2301,'4_3','Z3_3',80,193,63679,63679,63859,63679,63859
2302,'11_4','Z4_4',80,193,63859,63859,64039,63859,64039
2303,'5_3','Z3_3',80,193,64039,64039,64219,64039,64219
2304,'10_2','Z2_2',80,193,64219,64219,64399,64219,64399
2305,'1_6','Z6_6',80,193,64399,64399,64579,64399,64579
2306,'','Z5_5',80,193,64579,64579,64759,'',''
2307,'5_3','Z3_3',80,193,64759,64759,'',64759,64939
2308,'4_3','Z3_3',80,193,64939,64759,65119,64939,65119
2309,'','Z4_4',80,193,65119,65119,65299,'',''
2310,'2_1','Z1_1',80,193,65299,65299,65479,65299,65479
2311,'4_3','Z3_3',80,193,65479,65479,'',65479,65659
2312,'','Z3_3',80,193,65659,65479,65839,'',''
2313,'10_2','Z2_2',80,193,65839,65839,'',65839,66019
2314,'','Z2_2',80,193,66019,65839,'','',''
2315,'','Z2_2',80,193,66199,65839,66379,'',''
2316,'4_3','Z3_3',80,193,66379,66379,66559,66379,66559
2317,'9_4','Z4_4',80,193,66559,66559,66739,66559,66739
2318,'10_2','Z2_2',80,193,66739,66739,'',66739,66919
2319,'','Z2_2',80,193,66919,66739,67099,'',''
2320,'','Z5_5',80,193,67099,67099,67279,'',''
2321,'10_2','Z2_2',80,193,67279,67279,67459,67279,67459
2322,'4_3','Z3_3',80,193,67459,67459,'',67459,67639
2323,'','Z3_3',80,193,67639,67459,'','',''
2324,'5_3','Z3_3',80,193,67819,67459,67999,67819,67999
2325,'','Z4_4',80,193,67999,67999,'','',''
2326,'11_4','Z4_4',80,193,68179,67999,'',68179,68359
2327,'8_4','Z4_4',80,193,68359,67999,68539,68359,68539
2328,'10_2','Z2_2',80,193,68539,68539,68719,68539,68719
2329,'8_4','Z4_4',80,193,68719,68719,'',68719,68899
2330,'','Z4_4',80,193,68899,68719,69079,'',''
2331,'4_3','Z3_3',80,193,69079,69079,69259,69079,69259
2332,'11_4','Z4_4',80,193,69259,69259,69439,69259,69439
2333,'','Z5_5',80,193,69439,69439,69619,'',''
2334,'11_4','Z4_4',80,193,69619,69619,69799,69619,69799
5687,'','Z3_3',13,195,43232,43232,43411,'',''
5688,'','Z6_6',13,195,43411,43411,43591,'',''
5689,'4_3','Z3_3',13,195,43591,43591,'',43591,43771
5690,'5_3','Z3_3',13,195,43771,43591,'',43771,43951
5691,'','Z3_3',13,195,43951,43591,44131,'',''
5692,'','Z1_1',13,195,44131,44131,44311,'',''
5693,'9_4','Z4_4',13,195,44311,44311,'',44311,44491
5694,'11_4','Z4_4',13,195,44491,44311,44671,44491,44671
5695,'','Z5_5',13,195,44671,44671,44851,'',''
5696,'4_3','Z3_3',13,195,44851,44851,45031,44851,45031
5697,'11_4','Z4_4',13,195,45031,45031,'',45031,''
5698,'11_4','Z4_4',13,195,45211,45031,45391,45031,45391
5699,'4_3','Z3_3',13,195,45391,45391,45571,45391,45571
5700,'10_2','Z2_2',13,195,45571,45571,45751,45571,45751
5701,'1_6','Z6_6',13,195,45751,45751,45931,45751,45931
5702,'','Z5_5',13,195,45931,45931,46111,'',''
5703,'10_2','Z2_2',13,195,46111,46111,46291,46111,46291
5704,'4_3','Z3_3',13,195,46291,46291,46471,46291,46471
5705,'','Z5_5',13,195,46471,46471,46651,'',''
5706,'2_1','Z1_1',13,195,46651,46651,'',46651,46831
5707,'3_1','Z1_1',13,195,46831,46651,'',46831,''
5708,'3_1','Z1_1',13,195,47011,46651,'',46831,47191
5709,'2_1','Z1_1',13,195,47191,46651,47371,47191,47371
5710,'','Z5_5',13,195,47371,47371,47551,'',''
5711,'8_4','Z4_4',13,195,47551,47551,'',47551,47731
5712,'','Z4_4',13,195,47731,47551,47911,'',''
5713,'2_1','Z1_1',13,195,47911,47911,48091,47911,48091
5714,'1_6','Z6_6',13,195,48091,48091,48271,48091,48271
5715,'','Z2_2',13,195,48271,48271,48451,'',''
5716,'','Z4_4',13,195,48451,48451,'','',''
5717,'9_4','Z4_4',13,195,48631,48451,'',48631,48811
5718,'11_4','Z4_4',13,195,48811,48451,48991,48811,48991
5719,'10_2','Z2_2',13,195,48991,48991,49171,48991,49171
5720,'11_4','Z4_4',13,195,49171,49171,49351,49171,49351
5721,'','Z5_5',13,195,49351,49351,49531,'',''
5722,'11_4','Z4_4',13,195,49531,49531,49711,49531,49711
5723,'2_1','Z1_1',13,195,49711,49711,49891,49711,49891
5724,'','Z3_3',13,195,49891,49891,50071,'',''
